Time [s],P [Pa]
0.62875,0.07583
0.62883,0.040253
0.62892,-0.051344
0.629,-0.068677
0.62908,0.014079
0.62917,0.079491
0.62925,0.035317
0.62933,-0.056544
0.62942,-0.064946
0.6295,0.022271
0.62958,0.080168
0.62967,0.029614
0.62975,-0.057719
0.62983,-0.060241
0.62992,0.025631
0.63,0.078633
0.63008,0.025633
0.63017,-0.058632
0.63025,-0.055815
0.63033,0.030353
0.63042,0.078418
0.6305,0.022251
0.63058,-0.059079
0.63067,-0.051322
0.63075,0.034328
0.63083,0.076814
0.63092,0.017786
0.631,-0.059155
0.63108,-0.04553
0.63117,0.038512
0.63125,0.074513
0.63133,0.013061
0.63142,-0.060586
0.6315,-0.04251
0.63158,0.041619
0.63167,0.072644
0.63175,0.0081496
0.63183,-0.062031
0.63192,-0.039638
0.632,0.043677
0.63208,0.070724
0.63217,0.0044741
0.63225,-0.062922
0.63233,-0.037102
0.63242,0.044887
0.6325,0.067369
0.63258,-7.34E-05
0.63267,-0.063762
0.63275,-0.034669
0.63283,0.046157
0.63292,0.064122
0.633,-0.0058826
0.63308,-0.065665
0.63317,-0.031333
0.63325,0.048448
0.63333,0.06151
0.63342,-0.010841
0.6335,-0.067835
0.63358,-0.028251
0.63367,0.051944
0.63375,0.059115
0.63383,-0.016662
0.63392,-0.069715
0.634,-0.025055
0.63408,0.054249
0.63417,0.056103
0.63425,-0.022194
0.63433,-0.07153
0.63442,-0.022066
0.6345,0.055733
0.63458,0.051601
0.63467,-0.028437
0.63475,-0.072942
0.63483,-0.019442
0.63492,0.056113
0.635,0.047842
0.63508,-0.031968
0.63517,-0.071471
0.63525,-0.014211
0.63533,0.058551
0.63542,0.044704
0.6355,-0.036488
0.63558,-0.071713
0.63567,-0.010385
0.63575,0.059948
0.63583,0.040424
0.63592,-0.041108
0.636,-0.070323
0.63608,-0.0047423
0.63617,0.062649
0.63625,0.036599
0.63633,-0.046229
0.63642,-0.068851
0.6365,0.0016429
0.63658,0.065947
0.63667,0.033646
0.63675,-0.051077
0.63683,-0.068203
0.63692,0.0075227
0.637,0.06811
0.63708,0.028503
0.63717,-0.055783
0.63725,-0.065819
0.63733,0.013006
0.63742,0.069691
0.6375,0.024807
0.63758,-0.059873
0.63767,-0.064225
0.63775,0.018937
0.63783,0.071369
0.63792,0.019367
0.638,-0.063616
0.63808,-0.06005
0.63817,0.024745
0.63825,0.071373
0.63833,0.014844
0.63842,-0.066139
0.6385,-0.05619
0.63858,0.031959
0.63867,0.074044
0.63875,0.010094
0.63883,-0.071049
0.63892,-0.053069
0.639,0.039082
0.63908,0.074247
0.63917,0.0030956
0.63925,-0.074727
0.63933,-0.048438
0.63942,0.044922
0.6395,0.072886
0.63958,-0.0030534
0.63967,-0.075957
0.63975,-0.04271
0.63983,0.049157
0.63992,0.070649
0.64,-0.0065903
0.64008,-0.074316
0.64017,-0.036544
0.64025,0.053001
0.64033,0.068001
0.64042,-0.01049
0.6405,-0.072186
0.64058,-0.030661
0.64067,0.055267
0.64075,0.06541
0.64083,-0.013994
0.64092,-0.072341
0.641,-0.026155
0.64108,0.059135
0.64117,0.063216
0.64125,-0.017934
0.64133,-0.070971
0.64142,-0.021719
0.6415,0.060451
0.64158,0.060311
0.64167,-0.021911
0.64175,-0.071466
0.64183,-0.017907
0.64192,0.063052
0.642,0.0577
0.64208,-0.025017
0.64217,-0.06896
0.64225,-0.013265
0.64233,0.06299
0.64242,0.05399
0.6425,-0.027052
0.64258,-0.067336
0.64267,-0.010934
0.64275,0.060935
0.64283,0.047559
0.64292,-0.031125
0.643,-0.065706
0.64308,-0.0083904
0.64317,0.060209
0.64325,0.044581
0.64333,-0.033381
0.64342,-0.064322
0.6435,-0.0047067
0.64358,0.060137
0.64367,0.039407
0.64375,-0.037458
0.64383,-0.063352
0.64392,-0.0021496
0.644,0.059768
0.64408,0.0359
0.64417,-0.040696
0.64425,-0.062654
0.64433,0.00201
0.64442,0.062499
0.6445,0.033357
0.64458,-0.045271
0.64467,-0.062464
0.64475,0.0063389
0.64483,0.063965
0.64492,0.029737
0.645,-0.049003
0.64508,-0.061303
0.64517,0.010736
0.64525,0.065328
0.64533,0.025761
0.64542,-0.053567
0.6455,-0.060628
0.64558,0.015498
0.64567,0.066968
0.64575,0.021718
0.64583,-0.057017
0.64592,-0.058102
0.646,0.019995
0.64608,0.066602
0.64617,0.017582
0.64625,-0.058943
0.64633,-0.056335
0.64642,0.022408
0.6465,0.066635
0.64658,0.014621
0.64667,-0.061716
0.64675,-0.054582
0.64683,0.027681
0.64692,0.068246
0.647,0.0093708
0.64708,-0.066876
0.64717,-0.053174
0.64725,0.032271
0.64733,0.068588
0.64742,0.0038552
0.6475,-0.071377
0.64758,-0.050443
0.64767,0.037816
0.64775,0.068311
0.64783,-0.0025175
0.64792,-0.075458
0.648,-0.046325
0.64808,0.044324
0.64817,0.068452
0.64825,-0.0066975
0.64833,-0.076523
0.64842,-0.042612
0.6485,0.04846
0.64858,0.06769
0.64867,-0.012056
0.64875,-0.078314
0.64883,-0.036222
0.64892,0.055169
0.649,0.066272
0.64908,-0.017437
0.64917,-0.077686
0.64925,-0.028969
0.64933,0.060341
0.64942,0.063372
0.6495,-0.025009
0.64958,-0.079215
0.64967,-0.020718
0.64975,0.067185
0.64983,0.059449
0.64992,-0.033023
0.65,-0.078393
0.65008,-0.010783
0.65017,0.073505
0.65025,0.055101
0.65033,-0.04032
0.65042,-0.077086
0.6505,-0.0018568
0.65058,0.077895
0.65067,0.05014
0.65075,-0.045776
0.65083,-0.0742
0.65092,0.006415
0.651,0.081638
0.65108,0.045275
0.65117,-0.051071
0.65125,-0.069988
0.65133,0.016328
0.65142,0.08519
0.6515,0.03932
0.65158,-0.056519
0.65167,-0.065601
0.65175,0.025272
0.65183,0.086833
0.65192,0.032487
0.652,-0.061291
0.65208,-0.060487
0.65217,0.034182
0.65225,0.08786
0.65233,0.026082
0.65242,-0.063978
0.6525,-0.055066
0.65258,0.040397
0.65267,0.086707
0.65275,0.019309
0.65283,-0.065729
0.65292,-0.047703
0.653,0.047411
0.65308,0.085982
0.65317,0.015132
0.65325,-0.066368
0.65333,-0.043448
0.65342,0.052011
0.6535,0.085003
0.65358,0.0089884
0.65367,-0.06895
0.65375,-0.038096
0.65383,0.057011
0.65392,0.082091
0.654,0.0030527
0.65408,-0.069697
0.65417,-0.03354
0.65425,0.060302
0.65433,0.078538
0.65442,-0.0042161
0.6545,-0.071569
0.65458,-0.028874
0.65467,0.062722
0.65475,0.073516
0.65483,-0.011637
0.65492,-0.073741
0.655,-0.026426
0.65508,0.062052
0.65517,0.066823
0.65525,-0.018554
0.65533,-0.074578
0.65542,-0.022834
0.6555,0.063205
0.65558,0.063233
0.65567,-0.022863
0.65575,-0.074895
0.65583,-0.019409
0.65592,0.064423
0.656,0.057824
0.65608,-0.030881
0.65617,-0.077373
0.65625,-0.015608
0.65633,0.066576
0.65642,0.053197
0.6565,-0.037597
0.65658,-0.078088
0.65667,-0.0099386
0.65675,0.070063
0.65683,0.047901
0.65692,-0.045913
0.657,-0.078697
0.65708,-0.0047275
0.65717,0.07051
0.65725,0.042354
0.65733,-0.049905
0.65742,-0.076811
0.6575,2.62E-05
0.65758,0.071338
0.65767,0.037023
0.65775,-0.054424
0.65783,-0.074352
0.65792,0.0042146
0.658,0.06984
0.65808,0.032182
0.65817,-0.055852
0.65825,-0.070255
0.65833,0.009494
0.65842,0.069614
0.6585,0.025837
0.65858,-0.06086
0.65867,-0.068546
0.65875,0.013955
0.65883,0.06922
0.65892,0.019442
0.659,-0.065264
0.65908,-0.064853
0.65917,0.020487
0.65925,0.069905
0.65933,0.013104
0.65942,-0.070589
0.6595,-0.061987
0.65958,0.026468
0.65967,0.070015
0.65975,0.0076736
0.65983,-0.073593
0.65992,-0.056803
0.66,0.034933
0.66008,0.071318
0.66017,0.0015609
0.66025,-0.076262
0.66033,-0.050854
0.66042,0.042388
0.6605,0.071272
0.66058,-0.0054545
0.66067,-0.079615
0.66075,-0.045014
0.66083,0.048554
0.66092,0.068748
0.661,-0.012642
0.66108,-0.080883
0.66117,-0.037574
0.66125,0.055551
0.66133,0.066838
0.66142,-0.019575
0.6615,-0.082257
0.66158,-0.030091
0.66167,0.062971
0.66175,0.06421
0.66183,-0.02865
0.66192,-0.084846
0.662,-0.02344
0.66208,0.06875
0.66217,0.061983
0.66225,-0.034695
0.66233,-0.084973
0.66242,-0.01622
0.6625,0.073599
0.66258,0.058524
0.66267,-0.040474
0.66275,-0.083976
0.66283,-0.0087855
0.66292,0.078198
0.663,0.055532
0.66308,-0.044708
0.66317,-0.081193
0.66325,-0.0011133
0.66333,0.080734
0.66342,0.049834
0.6635,-0.049827
0.66358,-0.078075
0.66367,0.0056157
0.66375,0.081423
0.66383,0.043611
0.66392,-0.053108
0.664,-0.072152
0.66408,0.013141
0.66417,0.08181
0.66425,0.038926
0.66433,-0.055811
0.66442,-0.069155
0.6645,0.018978
0.66458,0.084134
0.66467,0.035297
0.66475,-0.058891
0.66483,-0.064714
0.66492,0.025731
0.665,0.084063
0.66508,0.029007
0.66517,-0.063277
0.66525,-0.061847
0.66533,0.03121
0.66542,0.082995
0.6655,0.021306
0.66558,-0.067295
0.66567,-0.057327
0.66575,0.036037
0.66583,0.079488
0.66592,0.011724
0.666,-0.072946
0.66608,-0.054171
0.66617,0.040397
0.66625,0.075323
0.66633,0.0015337
0.66642,-0.077251
0.6665,-0.048599
0.66658,0.046322
0.66667,0.072896
0.66675,-0.0061427
0.66683,-0.080228
0.66692,-0.043254
0.667,0.051461
0.66708,0.069003
0.66717,-0.015187
0.66725,-0.083413
0.66733,-0.038131
0.66742,0.055687
0.6675,0.065475
0.66758,-0.02141
0.66767,-0.083629
0.66775,-0.032959
0.66783,0.057581
0.66792,0.059889
0.668,-0.028636
0.66808,-0.084488
0.66817,-0.028368
0.66825,0.059934
0.66833,0.055935
0.66842,-0.035173
0.6685,-0.085415
0.66858,-0.022468
0.66867,0.063138
0.66875,0.05056
0.66883,-0.042134
0.66892,-0.084635
0.669,-0.016244
0.66908,0.065406
0.66917,0.046034
0.66925,-0.047265
0.66933,-0.083478
0.66942,-0.011118
0.6695,0.066089
0.66958,0.04058
0.66967,-0.051602
0.66975,-0.081141
0.66983,-0.0058606
0.66992,0.067356
0.67,0.036921
0.67008,-0.053903
0.67017,-0.076968
0.67025,-0.0005062
0.67033,0.065527
0.67042,0.030213
0.6705,-0.056071
0.67058,-0.072351
0.67067,0.0040387
0.67075,0.064544
0.67083,0.025402
0.67092,-0.058461
0.671,-0.068785
0.67108,0.0087439
0.67117,0.06367
0.67125,0.01999
0.67133,-0.06148
0.67142,-0.065652
0.6715,0.013695
0.67158,0.064416
0.67167,0.016931
0.67175,-0.062707
0.67183,-0.061712
0.67192,0.018716
0.672,0.064644
0.67208,0.013716
0.67217,-0.062363
0.67225,-0.056726
0.67233,0.021582
0.67242,0.06287
0.6725,0.01234
0.67258,-0.059656
0.67267,-0.05191
0.67275,0.024913
0.67283,0.062919
0.67292,0.010549
0.673,-0.05909
0.67308,-0.047972
0.67317,0.027894
0.67325,0.061935
0.67333,0.0083726
0.67342,-0.057954
0.6735,-0.043392
0.67358,0.032242
0.67367,0.063032
0.67375,0.0061383
0.67383,-0.059389
0.67392,-0.04003
0.674,0.037196
0.67408,0.064245
0.67417,0.0045719
0.67425,-0.058981
0.67433,-0.035815
0.67442,0.041275
0.6745,0.063773
0.67458,0.0024418
0.67467,-0.056919
0.67475,-0.030886
0.67483,0.043418
0.67492,0.062372
0.675,0.0016913
0.67508,-0.053908
0.67517,-0.026006
0.67525,0.046052
0.67533,0.06087
0.67542,-0.002065
0.6755,-0.053939
0.67558,-0.020433
0.67567,0.050817
0.67575,0.06109
0.67583,-0.0038151
0.67592,-0.053688
0.676,-0.015542
0.67608,0.057204
0.67617,0.061949
0.67625,-0.0087499
0.67633,-0.056567
0.67642,-0.012188
0.6765,0.061454
0.67658,0.060137
0.67667,-0.014796
0.67675,-0.058324
0.67683,-0.007785
0.67692,0.064761
0.677,0.057121
0.67708,-0.020281
0.67717,-0.05858
0.67725,-0.0030852
0.67733,0.066984
0.67742,0.053831
0.6775,-0.024717
0.67758,-0.057996
0.67767,0.0023528
0.67775,0.07019
0.67783,0.05028
0.67792,-0.0306
0.678,-0.058598
0.67808,0.0072885
0.67817,0.073577
0.67825,0.045986
0.67833,-0.038996
0.67842,-0.059955
0.6785,0.014585
0.67858,0.07781
0.67867,0.040823
0.67875,-0.045252
0.67883,-0.058523
0.67892,0.020318
0.679,0.078309
0.67908,0.034274
0.67917,-0.050378
0.67925,-0.056457
0.67933,0.024843
0.67942,0.078053
0.6795,0.028794
0.67958,-0.054476
0.67967,-0.054417
0.67975,0.028782
0.67983,0.07631
0.67992,0.020991
0.68,-0.059833
0.68008,-0.051849
0.68017,0.032624
0.68025,0.073798
0.68033,0.014652
0.68042,-0.063166
0.6805,-0.049469
0.68058,0.036577
0.68067,0.072698
0.68075,0.0085288
0.68083,-0.066544
0.68092,-0.04574
0.681,0.041356
0.68108,0.07099
0.68117,0.0021848
0.68125,-0.068974
0.68133,-0.041682
0.68142,0.044982
0.6815,0.068442
0.68158,-0.0036179
0.68167,-0.070088
0.68175,-0.036546
0.68183,0.048586
0.68192,0.065079
0.682,-0.0097095
0.68208,-0.070742
0.68217,-0.031478
0.68225,0.051628
0.68233,0.061818
0.68242,-0.015759
0.6825,-0.072429
0.68258,-0.027071
0.68267,0.054664
0.68275,0.057672
0.68283,-0.022016
0.68292,-0.072734
0.683,-0.022188
0.68308,0.057271
0.68317,0.054097
0.68325,-0.027247
0.68333,-0.072229
0.68342,-0.016164
0.6835,0.060413
0.68358,0.049998
0.68367,-0.031583
0.68375,-0.069266
0.68383,-0.0096424
0.68392,0.062849
0.684,0.047282
0.68408,-0.03474
0.68417,-0.067655
0.68425,-0.0042904
0.68433,0.064661
0.68442,0.042679
0.6845,-0.039218
0.68458,-0.066157
0.68467,-0.0002602
0.68475,0.064605
0.68483,0.03852
0.68492,-0.041295
0.685,-0.06276
0.68508,0.0050454
0.68517,0.066448
0.68525,0.035663
0.68533,-0.044154
0.68542,-0.060528
0.6855,0.010003
0.68558,0.067572
0.68567,0.031986
0.68575,-0.046702
0.68583,-0.057719
0.68592,0.01513
0.686,0.069802
0.68608,0.029761
0.68617,-0.049585
0.68625,-0.055383
0.68633,0.021436
0.68642,0.072183
0.6865,0.025589
0.68658,-0.053731
0.68667,-0.05303
0.68675,0.02756
0.68683,0.074335
0.68692,0.021481
0.687,-0.057719
0.68708,-0.049959
0.68717,0.034249
0.68725,0.075174
0.68733,0.015659
0.68742,-0.06143
0.6875,-0.046508
0.68758,0.039579
0.68767,0.074332
0.68775,0.0086778
0.68783,-0.065682
0.68792,-0.043054
0.688,0.044221
0.68808,0.072663
0.68817,0.0027034
0.68825,-0.068265
0.68833,-0.03969
0.68842,0.047098
0.6885,0.06898
0.68858,-0.0037152
0.68867,-0.069405
0.68875,-0.035513
0.68883,0.050179
0.68892,0.067358
0.689,-0.0083428
0.68908,-0.071243
0.68917,-0.031438
0.68925,0.05415
0.68933,0.064769
0.68942,-0.013721
0.6895,-0.07158
0.68958,-0.027158
0.68967,0.055899
0.68975,0.061325
0.68983,-0.01778
0.68992,-0.071206
0.69,-0.023577
0.69008,0.056259
0.69017,0.056073
0.69025,-0.022959
0.69033,-0.071214
0.69042,-0.021845
0.6905,0.053745
0.69058,0.050054
0.69067,-0.026881
0.69075,-0.070246
0.69083,-0.019556
0.69092,0.052142
0.691,0.044974
0.69108,-0.030705
0.69117,-0.070114
0.69125,-0.017218
0.69133,0.052329
0.69142,0.041053
0.6915,-0.03415
0.69158,-0.068165
0.69167,-0.013346
0.69175,0.052429
0.69183,0.037993
0.69192,-0.036173
0.692,-0.06651
0.69208,-0.0097144
0.69217,0.053703
0.69225,0.035213
0.69233,-0.039447
0.69242,-0.065623
0.6925,-0.0058521
0.69258,0.055238
0.69267,0.032561
0.69275,-0.042399
0.69283,-0.064576
0.69292,-0.0020613
0.693,0.057256
0.69308,0.03049
0.69317,-0.045955
0.69325,-0.064174
0.69333,0.0027885
0.69342,0.06037
0.6935,0.028262
0.69358,-0.048563
0.69367,-0.061486
0.69375,0.0079878
0.69383,0.061842
0.69392,0.025527
0.694,-0.050732
0.69408,-0.059509
0.69417,0.012594
0.69425,0.064008
0.69433,0.023151
0.69442,-0.052798
0.6945,-0.056712
0.69458,0.017061
0.69467,0.064158
0.69475,0.018686
0.69483,-0.056245
0.69492,-0.055253
0.695,0.020289
0.69508,0.063985
0.69517,0.015215
0.69525,-0.058262
0.69533,-0.052723
0.69542,0.024044
0.6955,0.064052
0.69558,0.012965
0.69567,-0.058371
0.69575,-0.049303
0.69583,0.02877
0.69592,0.065454
0.696,0.0093686
0.69608,-0.061073
0.69617,-0.046169
0.69625,0.033398
0.69633,0.065351
0.69642,0.005569
0.6965,-0.062597
0.69658,-0.043186
0.69667,0.03704
0.69675,0.065395
0.69683,0.0023731
0.69692,-0.063414
0.697,-0.038384
0.69708,0.041952
0.69717,0.064926
0.69725,-0.00045439
0.69733,-0.062592
0.69742,-0.032635
0.6975,0.04811
0.69758,0.065907
0.69767,-0.0039841
0.69775,-0.062924
0.69783,-0.025835
0.69792,0.054984
0.698,0.06459
0.69808,-0.0099625
0.69817,-0.062427
0.69825,-0.017166
0.69833,0.061712
0.69842,0.062551
0.6985,-0.016255
0.69858,-0.063205
0.69867,-0.010227
0.69875,0.066929
0.69883,0.05873
0.69892,-0.023798
0.699,-0.064789
0.69908,-0.0050286
0.69917,0.069734
0.69925,0.053514
0.69933,-0.030302
0.69942,-0.064051
0.6995,0.0002923
0.69958,0.070123
0.69967,0.047091
0.69975,-0.035292
0.69983,-0.061471
0.69992,0.0059741
0.7,0.070875
0.70008,0.042648
0.70017,-0.037979
0.70025,-0.057812
0.70033,0.011371
0.70042,0.070226
0.7005,0.03654
0.70058,-0.041949
0.70067,-0.055892
0.70075,0.014754
0.70083,0.069017
0.70092,0.030912
0.701,-0.045989
0.70108,-0.054099
0.70117,0.019145
0.70125,0.069518
0.70133,0.026857
0.70142,-0.048427
0.7015,-0.051607
0.70158,0.021732
0.70167,0.06783
0.70175,0.022891
0.70183,-0.050109
0.70192,-0.049403
0.702,0.023675
0.70208,0.065656
0.70217,0.018295
0.70225,-0.052455
0.70233,-0.047102
0.70242,0.026772
0.7025,0.064648
0.70258,0.013785
0.70267,-0.05566
0.70275,-0.045045
0.70283,0.03159
0.70292,0.064655
0.703,0.0076357
0.70308,-0.059158
0.70317,-0.040758
0.70325,0.037769
0.70333,0.065375
0.70342,0.0028343
0.7035,-0.062092
0.70358,-0.037164
0.70367,0.042072
0.70375,0.06352
0.70383,-0.0031632
0.70392,-0.065345
0.704,-0.034961
0.70408,0.044617
0.70417,0.060563
0.70425,-0.0088007
0.70433,-0.065949
0.70442,-0.029534
0.7045,0.049179
0.70458,0.05885
0.70467,-0.014215
0.70475,-0.067207
0.70483,-0.02397
0.70492,0.05436
0.705,0.05701
0.70508,-0.019421
0.70517,-0.067066
0.70525,-0.017851
0.70533,0.057853
0.70542,0.053287
0.7055,-0.025122
0.70558,-0.06769
0.70567,-0.013557
0.70575,0.060728
0.70583,0.050577
0.70592,-0.030303
0.706,-0.068215
0.70608,-0.0089171
0.70617,0.062979
0.70625,0.046827
0.70633,-0.034818
0.70642,-0.066983
0.7065,-0.0030595
0.70658,0.065836
0.70667,0.043232
0.70675,-0.039412
0.70683,-0.066364
0.70692,0.00096934
0.707,0.067143
0.70708,0.039716
0.70717,-0.043666
0.70725,-0.065306
0.70733,0.0069429
0.70742,0.069868
0.7075,0.035124
0.70758,-0.04801
0.70767,-0.062584
0.70775,0.01199
0.70783,0.070295
0.70792,0.03121
0.708,-0.050756
0.70808,-0.05973
0.70817,0.018039
0.70825,0.071976
0.70833,0.025912
0.70842,-0.055387
0.7085,-0.056608
0.70858,0.023736
0.70867,0.070943
0.70875,0.019183
0.70883,-0.058966
0.70892,-0.053585
0.709,0.027514
0.70908,0.069203
0.70917,0.012559
0.70925,-0.064057
0.70933,-0.052056
0.70942,0.031375
0.7095,0.067089
0.70958,0.0050718
0.70967,-0.068061
0.70975,-0.048863
0.70983,0.034514
0.70992,0.063865
0.71,-0.00024507
0.71008,-0.068359
0.71017,-0.044576
0.71025,0.037616
0.71033,0.062226
0.71042,-0.0043941
0.7105,-0.06881
0.71058,-0.040097
0.71067,0.040365
0.71075,0.058937
0.71083,-0.0099893
0.71092,-0.070754
0.711,-0.037406
0.71108,0.042526
0.71117,0.055531
0.71125,-0.01659
0.71133,-0.073185
0.71142,-0.033748
0.7115,0.045762
0.71158,0.052348
0.71167,-0.023492
0.71175,-0.075566
0.71183,-0.029595
0.71192,0.048934
0.712,0.049399
0.71208,-0.027939
0.71217,-0.07497
0.71225,-0.025391
0.71233,0.05014
0.71242,0.046267
0.7125,-0.030668
0.71258,-0.073984
0.71267,-0.023149
0.71275,0.049084
0.71283,0.042024
0.71292,-0.032973
0.713,-0.07107
0.71308,-0.018732
0.71317,0.049419
0.71325,0.037769
0.71333,-0.036806
0.71342,-0.070039
0.7135,-0.015851
0.71358,0.0494
0.71367,0.035545
0.71375,-0.038413
0.71383,-0.068811
0.71392,-0.011817
0.714,0.051775
0.71408,0.032521
0.71417,-0.043281
0.71425,-0.069306
0.71433,-0.0077759
0.71442,0.054766
0.7145,0.030815
0.71458,-0.046128
0.71467,-0.067809
0.71475,-0.0031079
0.71483,0.05735
0.71492,0.029981
0.715,-0.046916
0.71508,-0.065336
0.71517,0.00088402
0.71525,0.058242
0.71533,0.027941
0.71542,-0.046529
0.7155,-0.061048
0.71558,0.0042479
0.71567,0.057784
0.71575,0.026392
0.71583,-0.0456
0.71592,-0.057396
0.716,0.0076205
0.71608,0.058018
0.71617,0.024322
0.71625,-0.04656
0.71633,-0.055223
0.71642,0.011207
0.7165,0.059728
0.71658,0.023225
0.71667,-0.048319
0.71675,-0.053907
0.71683,0.015793
0.71692,0.062314
0.717,0.021283
0.71708,-0.050131
0.71717,-0.05138
0.71725,0.021008
0.71733,0.06571
0.71742,0.019888
0.7175,-0.05229
0.71758,-0.047605
0.71767,0.027984
0.71775,0.068382
0.71783,0.018188
0.71792,-0.052787
0.718,-0.0445
0.71808,0.032073
0.71817,0.070231
0.71825,0.01674
0.71833,-0.054209
0.71842,-0.041137
0.7185,0.037461
0.71858,0.070772
0.71867,0.012764
0.71875,-0.056418
0.71883,-0.03829
0.71892,0.041797
0.719,0.070481
0.71908,0.0079805
0.71917,-0.05835
0.71925,-0.034239
0.71933,0.046332
0.71942,0.070103
0.7195,0.0043119
0.71958,-0.058262
0.71967,-0.02788
0.71975,0.052937
0.71983,0.069871
0.71992,-0.0022229
0.72,-0.061612
0.72008,-0.023497
0.72017,0.056771
0.72025,0.06651
0.72033,-0.0081413
0.72042,-0.062542
0.7205,-0.018385
0.72058,0.061003
0.72067,0.063567
0.72075,-0.013717
0.72083,-0.062788
0.72092,-0.014462
0.721,0.061948
0.72108,0.058733
0.72117,-0.018123
0.72125,-0.0607
0.72133,-0.0098373
0.72142,0.06238
0.7215,0.05491
0.72158,-0.021285
0.72167,-0.059838
0.72175,-0.007149
0.72183,0.06252
0.72192,0.051537
0.722,-0.025063
0.72208,-0.059463
0.72217,-0.0028435
0.72225,0.064388
0.72233,0.048221
0.72242,-0.029078
0.7225,-0.060224
0.72258,-0.0014592
0.72267,0.064401
0.72275,0.044714
0.72283,-0.034034
0.72292,-0.061635
0.723,0.00086442
0.72308,0.064137
0.72317,0.039229
0.72325,-0.038793
0.72333,-0.060903
0.72342,0.0024392
0.7235,0.060103
